interm,yarn
net/minecraft/class_7387,net/minecraft/world/gen/root/RootPlacer
net/minecraft/class_6055,net/minecraft/unused/packageinfo/PackageInfo6055
net/minecraft/class_7388,net/minecraft/world/gen/root/RootPlacerType
net/minecraft/class_6054,net/minecraft/entity/passive/GoatBrain
net/minecraft/class_6057,net/minecraft/unused/packageinfo/PackageInfo6057
net/minecraft/class_7386,net/minecraft/world/gen/root/MangroveRootPlacer
net/minecraft/class_6056,net/minecraft/unused/packageinfo/PackageInfo6056
net/minecraft/class_6051,net/minecraft/unused/packageinfo/PackageInfo6051
net/minecraft/class_7383,net/minecraft/predicate/entity/SlimePredicate
net/minecraft/class_6050,net/minecraft/unused/packageinfo/PackageInfo6050
net/minecraft/class_7384,net/minecraft/util/math/random/ThreadSafeRandom
net/minecraft/class_6053,net/minecraft/entity/passive/GoatEntity
net/minecraft/class_6052,net/minecraft/unused/packageinfo/PackageInfo6052
net/minecraft/class_7847$class_7848,net/minecraft/client/gui/widget/Positioner$Impl
net/minecraft/class_6059,net/minecraft/unused/packageinfo/PackageInfo6059
net/minecraft/class_6058,net/minecraft/unused/packageinfo/PackageInfo6058
net/minecraft/class_7389,net/minecraft/world/gen/treedecorator/AttachedToLeavesTreeDecorator
net/minecraft/class_7380,net/minecraft/predicate/entity/VariantPredicates
net/minecraft/class_7398,net/minecraft/world/gen/root/AboveRootPlacement
net/minecraft/class_6066,net/minecraft/unused/packageinfo/PackageInfo6066
net/minecraft/class_7399,net/minecraft/world/gen/root/MangroveRootPlacement
net/minecraft/class_6065,net/minecraft/unused/packageinfo/PackageInfo6065
net/minecraft/class_7396,net/minecraft/entity/ai/brain/task/SonicBoomTask
net/minecraft/class_6068,net/minecraft/unused/packageinfo/PackageInfo6068
net/minecraft/class_6067,net/minecraft/entity/InventoryOwner
net/minecraft/class_6062,net/minecraft/unused/packageinfo/PackageInfo6062
net/minecraft/class_6061,net/minecraft/unused/packageinfo/PackageInfo6061
net/minecraft/class_6064,net/minecraft/unused/packageinfo/PackageInfo6064
net/minecraft/class_6063,net/minecraft/unused/packageinfo/PackageInfo6063
net/minecraft/class_7393,net/minecraft/data/server/tag/vanilla/VanillaCatVariantTagProvider
net/minecraft/class_6069,net/minecraft/unused/packageinfo/PackageInfo6069
net/minecraft/class_7390,net/minecraft/world/gen/trunk/UpwardsBranchingTrunkPlacer
net/minecraft/class_7391,net/minecraft/client/item/CompassAnglePredicateProvider
net/minecraft/class_6060,net/minecraft/unused/packageinfo/PackageInfo6060
net/minecraft/class_2590,net/minecraft/text/TranslationException
net/minecraft/class_2591,net/minecraft/block/entity/BlockEntityType
net/minecraft/class_801,net/minecraft/client/render/model/json/ItemModelGenerator
net/minecraft/class_1265,net/minecraft/inventory/InventoryChangedListener
net/minecraft/class_2597,net/minecraft/block/entity/ConduitBlockEntity
net/minecraft/class_1264,net/minecraft/util/ItemScatterer
net/minecraft/class_2598,net/minecraft/network/NetworkSide
net/minecraft/class_1263,net/minecraft/inventory/Inventory
net/minecraft/class_2599,net/minecraft/block/entity/ComparatorBlockEntity
net/minecraft/class_1262,net/minecraft/inventory/Inventories
net/minecraft/class_2593,net/minecraft/block/entity/CommandBlockBlockEntity
net/minecraft/class_1269,net/minecraft/util/ActionResult
net/minecraft/class_1268,net/minecraft/util/Hand
net/minecraft/class_1267,net/minecraft/world/Difficulty
net/minecraft/class_2595,net/minecraft/block/entity/ChestBlockEntity
net/minecraft/class_1266,net/minecraft/world/LocalDifficulty
net/minecraft/class_2596,net/minecraft/network/packet/Packet
net/minecraft/class_3959$class_242,net/minecraft/world/RaycastContext$FluidHandling
net/minecraft/class_759$class_5773,net/minecraft/client/render/item/HeldItemRenderer$HandRenderType
net/minecraft/class_1259,net/minecraft/entity/boss/BossBar
net/minecraft/class_5699$class_6495,net/minecraft/util/dynamic/Codecs$Either
net/minecraft/class_813,net/minecraft/client/render/model/json/ModelVariant
net/minecraft/class_812,net/minecraft/client/render/model/json/AndMultipartModelSelector
net/minecraft/class_1271,net/minecraft/util/TypedActionResult
net/minecraft/class_811,net/minecraft/client/render/model/json/ModelTransformationMode
net/minecraft/class_1270,net/minecraft/screen/ScreenHandlerFactory
net/minecraft/class_4668$class_8559,net/minecraft/client/render/RenderPhase$ColorLogic
net/minecraft/class_1275,net/minecraft/util/Nameable
net/minecraft/class_1273,net/minecraft/inventory/ContainerLock
net/minecraft/class_1278,net/minecraft/inventory/SidedInventory
net/minecraft/class_1277,net/minecraft/inventory/SimpleInventory
net/minecraft/class_806,net/minecraft/client/render/model/json/ModelOverrideList
net/minecraft/class_804,net/minecraft/client/render/model/json/Transformation
net/minecraft/class_4486$class_4487,net/minecraft/world/storage/ChunkStreamVersion$Wrapper
net/minecraft/class_7208$class_7209,net/minecraft/client/particle/SculkChargePopParticle$Factory
net/minecraft/class_809,net/minecraft/client/render/model/json/ModelTransformation
net/minecraft/class_807,net/minecraft/client/render/model/json/WeightedUnbakedModel
net/minecraft/class_2570,net/minecraft/block/WitherSkullBlock
net/minecraft/class_824,net/minecraft/client/render/block/entity/BlockEntityRenderDispatcher
net/minecraft/class_823,net/minecraft/client/render/block/entity/BannerBlockEntityRenderer
net/minecraft/class_822,net/minecraft/client/render/block/entity/BeaconBlockEntityRenderer
net/minecraft/class_821,net/minecraft/client/render/model/json/OrMultipartModelSelector
net/minecraft/class_2575,net/minecraft/text/BlockNbtDataSource
net/minecraft/class_1243,net/minecraft/datafixer/schema/Schema1510
net/minecraft/class_2576,net/minecraft/text/EntityNbtDataSource
net/minecraft/class_1242,net/minecraft/datafixer/schema/Schema1483
net/minecraft/class_2577,net/minecraft/block/CarpetBlock
net/minecraft/class_1241,net/minecraft/datafixer/schema/Schema1486
net/minecraft/class_2578,net/minecraft/text/ScoreTextContent
net/minecraft/class_1240,net/minecraft/datafixer/schema/Schema1470
net/minecraft/class_1247,net/minecraft/datafixer/schema/Schema501
net/minecraft/class_2572,net/minecraft/text/KeybindTextContent
net/minecraft/class_1246,net/minecraft/datafixer/schema/Schema700
net/minecraft/class_2573,net/minecraft/block/entity/BannerBlockEntity
net/minecraft/class_1245,net/minecraft/datafixer/schema/Schema1800
net/minecraft/class_7419$class_8827,net/minecraft/text/NbtDataSource$Type
net/minecraft/class_2574,net/minecraft/text/NbtTextContent
net/minecraft/class_1244,net/minecraft/datafixer/schema/Schema1801
net/minecraft/class_1239,net/minecraft/datafixer/schema/Schema1481
net/minecraft/class_642$class_8678,net/minecraft/client/network/ServerInfo$ServerType
net/minecraft/class_1238,net/minecraft/datafixer/schema/Schema1460
net/minecraft/class_1237,net/minecraft/datafixer/schema/Schema1466
net/minecraft/class_3899,net/minecraft/server/world/LevelPrioritizedQueue
net/minecraft/class_2568,net/minecraft/text/HoverEvent
net/minecraft/class_816,net/minecraft/client/render/model/MultipartUnbakedModel
net/minecraft/class_815,net/minecraft/client/render/model/json/MultipartModelSelector
net/minecraft/class_819,net/minecraft/client/render/model/json/MultipartModelComponent
net/minecraft/class_818,net/minecraft/client/render/model/json/SimpleMultipartModelSelector
net/minecraft/class_2580,net/minecraft/block/entity/BeaconBlockEntity
net/minecraft/class_835,net/minecraft/client/render/block/entity/PistonBlockEntityRenderer
net/minecraft/class_1250,net/minecraft/datafixer/schema/Schema704
net/minecraft/class_834,net/minecraft/client/render/block/entity/ShulkerBoxBlockEntityRenderer
net/minecraft/class_2586,net/minecraft/block/entity/BlockEntity
net/minecraft/class_1254,net/minecraft/datafixer/schema/Schema99
net/minecraft/class_2587,net/minecraft/block/entity/BedBlockEntity
net/minecraft/class_1253,net/minecraft/datafixer/schema/Schema705
net/minecraft/class_2588,net/minecraft/text/TranslatableTextContent
net/minecraft/class_1252,net/minecraft/datafixer/schema/Schema808
net/minecraft/class_8950$class_8951,net/minecraft/entity/mob/BreezeBrain$SlideAroundTask
net/minecraft/class_2589,net/minecraft/block/entity/BrewingStandBlockEntity
net/minecraft/class_1251,net/minecraft/datafixer/schema/Schema703
net/minecraft/class_1258,net/minecraft/inventory/DoubleInventory
net/minecraft/class_2582,net/minecraft/block/entity/BannerPattern
net/minecraft/class_1257,net/minecraft/world/updater/WorldUpdater
net/minecraft/class_2583,net/minecraft/text/Style
net/minecraft/class_1255,net/minecraft/util/thread/ThreadExecutor
net/minecraft/class_4910$class_5879,net/minecraft/data/client/BlockStateModelGenerator$StateFactory
net/minecraft/class_1249,net/minecraft/datafixer/schema/Schema701
net/minecraft/class_1248,net/minecraft/datafixer/schema/Schema702
net/minecraft/class_8204$class_8205,net/minecraft/client/realms/dto/RealmsNotification$VisitUrl
net/minecraft/class_2579,net/minecraft/text/SelectorTextContent
net/minecraft/class_828,net/minecraft/client/render/block/entity/EnchantingTableBlockEntityRenderer
net/minecraft/class_827,net/minecraft/client/render/block/entity/BlockEntityRenderer
net/minecraft/class_826,net/minecraft/client/render/block/entity/ChestBlockEntityRenderer
net/minecraft/class_825,net/minecraft/client/render/block/entity/BedBlockEntityRenderer
net/minecraft/class_3847$class_3907,net/minecraft/util/thread/TaskQueue$PrioritizedTask
net/minecraft/class_829,net/minecraft/client/render/block/entity/ConduitBlockEntityRenderer
net/minecraft/class_2553,net/minecraft/block/LilyPadBlock
net/minecraft/class_3884,net/minecraft/client/render/entity/model/ModelWithHat
net/minecraft/class_1221,net/minecraft/datafixer/schema/Schema102
net/minecraft/class_3885,net/minecraft/client/render/entity/feature/VillagerClothingFeatureRenderer
net/minecraft/class_1220,net/minecraft/datafixer/schema/IdentifierNormalizingSchema
net/minecraft/class_2555,net/minecraft/block/WallTorchBlock
net/minecraft/class_3886,net/minecraft/client/render/entity/ZombieEntityRenderer
net/minecraft/class_3887,net/minecraft/client/render/entity/feature/FeatureRenderer
net/minecraft/class_2556,net/minecraft/network/message/MessageType
net/minecraft/class_3880,net/minecraft/client/render/block/entity/BellBlockEntityRenderer
net/minecraft/class_1225,net/minecraft/datafixer/schema/Schema1125
net/minecraft/class_7655$class_7657,net/minecraft/registry/RegistryLoader$Entry
net/minecraft/class_3881,net/minecraft/client/render/entity/model/ModelWithArms
net/minecraft/class_1224,net/minecraft/datafixer/schema/Schema1022
net/minecraft/class_2550,net/minecraft/network/handler/SplitterHandler
net/minecraft/class_2551,net/minecraft/block/WallSignBlock
net/minecraft/class_3882,net/minecraft/client/render/entity/model/ModelWithHead
net/minecraft/class_1223,net/minecraft/datafixer/schema/Schema106
net/minecraft/class_3883,net/minecraft/client/render/entity/feature/FeatureRendererContext
net/minecraft/class_1222,net/minecraft/datafixer/schema/Schema100
net/minecraft/class_2552,net/minecraft/network/handler/SizePrepender
net/minecraft/class_7655$class_7656,net/minecraft/registry/RegistryLoader$RegistryLoadable
net/minecraft/class_1218,net/minecraft/datafixer/fix/WriteAndReadFix
net/minecraft/class_1217,net/minecraft/datafixer/fix/TeamDisplayNameFix
net/minecraft/class_1215,net/minecraft/datafixer/fix/AddTrappedChestFix
net/minecraft/class_2546,net/minecraft/block/WallBannerBlock
net/minecraft/class_3877,net/minecraft/client/gui/screen/recipebook/SmokerRecipeBookScreen
net/minecraft/class_2547,net/minecraft/network/listener/PacketListener
net/minecraft/class_3879,net/minecraft/client/model/Model
net/minecraft/class_2548,net/minecraft/network/handler/PacketEncoderException
net/minecraft/class_2549,net/minecraft/block/WallSkullBlock
net/minecraft/class_1219,net/minecraft/datafixer/fix/VillagerTradeFix
net/minecraft/class_111$class_112,net/minecraft/loot/function/ExplorationMapLootFunction$Builder
net/minecraft/class_3890,net/minecraft/client/render/entity/feature/VillagerResourceMetadataReader
net/minecraft/class_2564,net/minecraft/text/Texts
net/minecraft/class_1232,net/minecraft/datafixer/schema/Schema1451v2
net/minecraft/class_3895,net/minecraft/network/packet/s2c/play/OpenWrittenBookS2CPacket
net/minecraft/class_2565,net/minecraft/block/WetSpongeBlock
net/minecraft/class_1231,net/minecraft/datafixer/schema/Schema1451v3
net/minecraft/class_1230,net/minecraft/datafixer/schema/Schema1451
net/minecraft/class_2567,net/minecraft/block/WallWitherSkullBlock
net/minecraft/class_3898,net/minecraft/server/world/ThreadedAnvilChunkStorage
net/minecraft/class_2560,net/minecraft/block/CobwebBlock
net/minecraft/class_1236,net/minecraft/datafixer/schema/Schema1451v6
net/minecraft/class_2561,net/minecraft/text/Text
net/minecraft/class_1234,net/minecraft/datafixer/schema/Schema1451v4
net/minecraft/class_2563,net/minecraft/block/WitherRoseBlock
net/minecraft/class_1233,net/minecraft/datafixer/schema/Schema1451v5
net/minecraft/class_1229,net/minecraft/datafixer/schema/Schema1451v1
net/minecraft/class_1228,net/minecraft/datafixer/schema/Schema135
net/minecraft/class_1227,net/minecraft/datafixer/schema/Schema143
net/minecraft/class_1226,net/minecraft/datafixer/schema/Schema107
net/minecraft/class_2557,net/minecraft/block/WeightedPressurePlateBlock
net/minecraft/class_3888,net/minecraft/client/render/entity/feature/VillagerResourceMetadata
net/minecraft/class_2558,net/minecraft/text/ClickEvent
net/minecraft/class_2531,net/minecraft/block/TrappedChestBlock
net/minecraft/class_3862,net/minecraft/recipe/SmokingRecipe
net/minecraft/class_2532,net/minecraft/network/handler/PacketInflater
net/minecraft/class_3864,net/minecraft/world/gen/feature/DefaultBiomeFeatures
net/minecraft/class_2533,net/minecraft/block/TrapdoorBlock
net/minecraft/class_3865,net/minecraft/block/FurnaceBlock
net/minecraft/class_2534,net/minecraft/network/handler/PacketDeflater
net/minecraft/class_1203,net/minecraft/datafixer/fix/OptionsLowerCaseLanguageFix
net/minecraft/class_1202,net/minecraft/datafixer/fix/OptionsForceVBOFix
net/minecraft/class_1201,net/minecraft/datafixer/fix/OptionsKeyLwjgl3Fix
net/minecraft/class_2530,net/minecraft/block/TntBlock
net/minecraft/class_1200,net/minecraft/datafixer/fix/ObjectiveDisplayNameFix
net/minecraft/class_3861,net/minecraft/recipe/SmeltingRecipe
net/minecraft/class_8197$class_5305,net/minecraft/world/biome/source/MultiNoiseBiomeSourceParameterList$Preset
net/minecraft/class_3859,net/minecraft/recipe/BlastingRecipe
net/minecraft/class_2528,net/minecraft/network/encryption/PacketDecryptor
net/minecraft/class_2529,net/minecraft/network/encryption/PacketEncryptor
net/minecraft/class_3855,net/minecraft/entity/projectile/AbstractFireballEntity
net/minecraft/class_2524,net/minecraft/network/encryption/PacketEncryptionManager
net/minecraft/class_2525,net/minecraft/block/TallSeagrassBlock
net/minecraft/class_3856,net/minecraft/entity/FlyingItemEntity
net/minecraft/class_2526,net/minecraft/block/ShortPlantBlock
net/minecraft/class_3857,net/minecraft/entity/projectile/thrown/ThrownItemEntity
net/minecraft/class_2527,net/minecraft/block/TorchBlock
net/minecraft/class_3858,net/minecraft/screen/FurnaceScreenHandler
net/minecraft/class_4647$class_5208,net/minecraft/world/gen/foliage/FoliagePlacer$TreeNode
net/minecraft/class_1097$class_1098,net/minecraft/client/render/model/WeightedBakedModel$Builder
net/minecraft/class_8957$class_8958,net/minecraft/recipe/RawShapedRecipe$Data
net/minecraft/class_2542,net/minecraft/block/TurtleEggBlock
net/minecraft/class_3873,net/minecraft/client/gui/screen/ingame/FurnaceScreen
net/minecraft/class_1210,net/minecraft/datafixer/mapping/LegacyCoralBlockMapping
net/minecraft/class_3874,net/minecraft/client/gui/screen/ingame/SmokerScreen
net/minecraft/class_2543,net/minecraft/network/handler/DecoderHandler
net/minecraft/class_2544,net/minecraft/block/WallBlock
net/minecraft/class_3875,net/minecraft/client/gui/screen/recipebook/BlastFurnaceRecipeBookScreen
net/minecraft/class_3876,net/minecraft/client/gui/screen/recipebook/FurnaceRecipeBookScreen
net/minecraft/class_2545,net/minecraft/network/handler/PacketEncoder
net/minecraft/class_1214,net/minecraft/datafixer/fix/StatsCounterFix
net/minecraft/class_3870,net/minecraft/structure/TaigaVillageData
net/minecraft/class_1213,net/minecraft/datafixer/fix/StatsRenameFix
net/minecraft/class_3871,net/minecraft/client/gui/screen/ingame/BlastFurnaceScreen
net/minecraft/class_1212,net/minecraft/datafixer/fix/EntitySimpleTransformFix
net/minecraft/class_2540,net/minecraft/network/PacketByteBuf
net/minecraft/class_2541,net/minecraft/block/VineBlock
net/minecraft/class_3872,net/minecraft/client/gui/screen/ingame/BookScreen
net/minecraft/class_1211,net/minecraft/datafixer/fix/EntityRenameFix
net/minecraft/class_1207,net/minecraft/datafixer/mapping/LegacyCoralFanBlockMapping
net/minecraft/class_2539,net/minecraft/network/NetworkState
net/minecraft/class_1206,net/minecraft/datafixer/mapping/FlatteningRecipeMapping
net/minecraft/class_1205,net/minecraft/datafixer/mapping/WoodRecipeMapping
net/minecraft/class_1204,net/minecraft/datafixer/fix/OptionsKeyTranslationFix
net/minecraft/class_3866,net/minecraft/block/entity/FurnaceBlockEntity
net/minecraft/class_2535,net/minecraft/network/ClientConnection
net/minecraft/class_3867,net/minecraft/block/enums/Attachment
net/minecraft/class_7691$class_7692,net/minecraft/entity/passive/CamelBrain$CamelWalkTask
net/minecraft/class_3868,net/minecraft/structure/DesertVillageData
net/minecraft/class_2537,net/minecraft/block/TripwireHookBlock
net/minecraft/class_7691$class_7693,net/minecraft/entity/passive/CamelBrain$SitOrStandTask
net/minecraft/class_2538,net/minecraft/block/TripwireBlock
net/minecraft/class_1208,net/minecraft/datafixer/TypeReferences
net/minecraft/class_765,net/minecraft/client/render/LightmapTextureManager
net/minecraft/class_8730,net/minecraft/unused/packageinfo/PackageInfo8730
net/minecraft/class_763,net/minecraft/client/render/item/ItemModels
net/minecraft/class_769,net/minecraft/client/render/BuiltChunkStorage
net/minecraft/class_768,net/minecraft/client/util/math/Rect2i
net/minecraft/class_766,net/minecraft/client/gui/RotatingCubeMapRenderer
net/minecraft/class_7406,net/minecraft/registry/tag/PaintingVariantTags
net/minecraft/class_8737,net/minecraft/unused/packageinfo/PackageInfo8737
net/minecraft/class_93,net/minecraft/loot/entry/GroupEntry
net/minecraft/class_7407,net/minecraft/datafixer/fix/EntityPaintingFieldsRenameFix
net/minecraft/class_8738,net/minecraft/network/packet/s2c/play/ChunkSentS2CPacket
net/minecraft/class_8735,net/minecraft/network/listener/ServerConfigurationPacketListener
net/minecraft/class_8736,net/minecraft/network/packet/c2s/config/ReadyC2SPacket
net/minecraft/class_94,net/minecraft/loot/function/ApplyBonusLootFunction
net/minecraft/class_1665$class_1666,net/minecraft/entity/projectile/PersistentProjectileEntity$PickupPermission
net/minecraft/class_761,net/minecraft/client/render/WorldRenderer
net/minecraft/class_8733,net/minecraft/network/packet/s2c/config/ReadyS2CPacket
net/minecraft/class_8734,net/minecraft/network/packet/s2c/config/DynamicRegistriesS2CPacket
net/minecraft/class_7403,net/minecraft/data/DataWriter
net/minecraft/class_7400,net/minecraft/world/gen/stateprovider/PredicatedStateProvider
net/minecraft/class_8731,net/minecraft/unused/packageinfo/PackageInfo8731
net/minecraft/class_91,net/minecraft/loot/entry/TagEntry
net/minecraft/class_8732,net/minecraft/network/listener/ClientConfigurationPacketListener
net/minecraft/class_8728,net/minecraft/network/packet/s2c/custom/DebugVillageSectionsCustomPayload
net/minecraft/class_8729,net/minecraft/network/packet/s2c/custom/DebugWorldgenAttemptCustomPayload
net/minecraft/class_4580$1,net/minecraft/command/StorageDataObject$1
net/minecraft/class_1191$class_1192,net/minecraft/datafixer/fix/LeavesFix$LeavesLogFixer
net/minecraft/class_1191$class_1193,net/minecraft/datafixer/fix/LeavesFix$ListFixer
net/minecraft/class_759,net/minecraft/client/render/item/HeldItemRenderer
net/minecraft/class_437$class_6390,net/minecraft/client/gui/screen/Screen$SelectedElementNarrationData
net/minecraft/class_4970$class_8176,net/minecraft/block/AbstractBlock$Offsetter
net/minecraft/class_776,net/minecraft/client/render/block/BlockRenderManager
net/minecraft/class_8740,net/minecraft/network/listener/ServerQueryPingPacketListener
net/minecraft/class_775,net/minecraft/client/render/block/FluidRenderer
net/minecraft/class_773,net/minecraft/client/render/block/BlockModels
net/minecraft/class_778,net/minecraft/client/render/block/BlockModelRenderer
net/minecraft/class_777,net/minecraft/client/render/model/BakedQuad
net/minecraft/class_7417,net/minecraft/text/TextContent
net/minecraft/class_7416,net/minecraft/data/server/tag/vanilla/VanillaPaintingVariantTagProvider
net/minecraft/class_7413,net/minecraft/client/gui/screen/LoadingDisplay
net/minecraft/class_8744,net/minecraft/datafixer/fix/StatusEffectFix
net/minecraft/class_8743,net/minecraft/util/profiler/PerformanceLog
net/minecraft/class_1088$class_4455,net/minecraft/client/render/model/ModelLoader$ModelDefinition
net/minecraft/class_7408,net/minecraft/entity/decoration/painting/PaintingVariants
net/minecraft/class_8739,net/minecraft/network/packet/s2c/play/StartChunkSendS2CPacket
net/minecraft/class_7409,net/minecraft/item/DiscFragmentItem
net/minecraft/class_787,net/minecraft/client/render/model/json/ModelElementTexture
net/minecraft/class_3169$1,net/minecraft/command/EntityDataObject$1
net/minecraft/class_785,net/minecraft/client/render/model/json/ModelElement
net/minecraft/class_789,net/minecraft/client/render/model/json/ModelRotation
net/minecraft/class_8715,net/minecraft/network/packet/s2c/custom/DebugGameTestClearCustomPayload
net/minecraft/class_8716,net/minecraft/network/packet/s2c/custom/DebugGoalSelectorCustomPayload
net/minecraft/class_8713,net/minecraft/network/packet/s2c/custom/DebugGameEventListenersCustomPayload
net/minecraft/class_8714,net/minecraft/network/packet/s2c/custom/DebugGameTestAddMarkerCustomPayload
net/minecraft/class_783,net/minecraft/client/render/model/json/ModelElementFace
net/minecraft/class_8711,net/minecraft/network/packet/UnknownCustomPayload
net/minecraft/class_8712,net/minecraft/network/packet/s2c/custom/DebugGameEventCustomPayload
net/minecraft/class_8710,net/minecraft/network/packet/CustomPayload
net/minecraft/class_8708,net/minecraft/network/packet/s2c/custom/DebugBrainCustomPayload
net/minecraft/class_8709,net/minecraft/network/packet/BrandCustomPayload
net/minecraft/class_8706,net/minecraft/network/listener/ServerCommonPacketListener
net/minecraft/class_8707,net/minecraft/network/packet/s2c/custom/DebugBeeCustomPayload
net/minecraft/class_3692$class_4747,net/minecraft/util/profiler/ProfileResultImpl$CounterInfo
net/minecraft/class_8845$class_8846,net/minecraft/client/particle/DustPlumeParticle$Factory
net/minecraft/class_6903$class_7863,net/minecraft/registry/RegistryOps$RegistryInfoGetter
net/minecraft/class_796,net/minecraft/client/render/model/BakedQuadFactory
net/minecraft/class_799,net/minecraft/client/render/model/json/ModelOverride
net/minecraft/class_790,net/minecraft/client/render/model/json/ModelVariantMap
net/minecraft/class_8726,net/minecraft/network/packet/s2c/custom/DebugStructuresCustomPayload
net/minecraft/class_6364$class_6366,net/minecraft/client/gl/WindowFramebuffer$Size
net/minecraft/class_8724,net/minecraft/network/packet/s2c/custom/DebugPoiTicketCountCustomPayload
net/minecraft/class_6364$class_6365,net/minecraft/client/gl/WindowFramebuffer$Attachment
net/minecraft/class_8725,net/minecraft/network/packet/s2c/custom/DebugRaidsCustomPayload
net/minecraft/class_8722,net/minecraft/network/packet/s2c/custom/DebugPoiAddedCustomPayload
net/minecraft/class_161$class_162,net/minecraft/advancement/Advancement$Builder
net/minecraft/class_6903$class_7862,net/minecraft/registry/RegistryOps$RegistryInfo
net/minecraft/class_793,net/minecraft/client/render/model/json/JsonUnbakedModel
net/minecraft/class_8723,net/minecraft/network/packet/s2c/custom/DebugPoiRemovedCustomPayload
net/minecraft/class_8720,net/minecraft/network/packet/s2c/custom/DebugNeighborsUpdateCustomPayload
net/minecraft/class_8721,net/minecraft/network/packet/s2c/custom/DebugPathCustomPayload
net/minecraft/class_1309$class_6823,net/minecraft/entity/LivingEntity$FallSounds
net/minecraft/class_8718,net/minecraft/network/packet/s2c/custom/DebugHiveCustomPayload
net/minecraft/class_94$class_8752,net/minecraft/loot/function/ApplyBonusLootFunction$Type
net/minecraft/class_721,net/minecraft/client/particle/SpitParticle
net/minecraft/class_725,net/minecraft/client/particle/SquidInkParticle
net/minecraft/class_2926$class_2927,net/minecraft/server/ServerMetadata$Players
net/minecraft/class_723,net/minecraft/client/particle/WaterSuspendParticle
net/minecraft/class_8023$class_8026,net/minecraft/client/gui/navigation/GuiNavigation$Tab
net/minecraft/class_8023$class_8025,net/minecraft/client/gui/navigation/GuiNavigation$Down
net/minecraft/class_8023$class_8024,net/minecraft/client/gui/navigation/GuiNavigation$Arrow
net/minecraft/class_5743$1,net/minecraft/particle/DustColorTransitionParticleEffect$1
net/minecraft/class_8155$1,net/minecraft/entity/passive/SnifferBrain$1
net/minecraft/class_8155$2,net/minecraft/entity/passive/SnifferBrain$2
net/minecraft/class_8155$3,net/minecraft/entity/passive/SnifferBrain$3
net/minecraft/class_717,net/minecraft/client/particle/FireSmokeParticle
net/minecraft/class_8113$class_8115$class_8225,net/minecraft/entity/decoration/DisplayEntity$BlockDisplayEntity$Data
net/minecraft/class_719,net/minecraft/client/particle/WaterSplashParticle
net/minecraft/class_736,net/minecraft/client/particle/CurrentDownParticle
net/minecraft/class_734,net/minecraft/client/particle/TotemParticle
net/minecraft/class_733,net/minecraft/client/particle/EmitterParticle
net/minecraft/class_8704,net/minecraft/network/encoding/VarLongs
net/minecraft/class_8705,net/minecraft/network/listener/ClientCommonPacketListener
net/minecraft/class_8702,net/minecraft/network/encoding/StringEncoding
net/minecraft/class_8703,net/minecraft/network/encoding/VarInts
net/minecraft/class_8700,net/minecraft/network/handler/NetworkStateTransitionHandler
net/minecraft/class_8701,net/minecraft/network/listener/ServerPacketListener
net/minecraft/class_1937$class_7867,net/minecraft/world/World$ExplosionSourceType
net/minecraft/class_729,net/minecraft/client/particle/SuspendParticle
net/minecraft/class_3847$class_3849,net/minecraft/util/thread/TaskQueue$Simple
net/minecraft/class_3847$class_3848,net/minecraft/util/thread/TaskQueue$Prioritized
net/minecraft/class_727,net/minecraft/client/particle/BlockDustParticle
net/minecraft/class_2926$class_2930,net/minecraft/server/ServerMetadata$Version
net/minecraft/class_743,net/minecraft/client/input/KeyboardInput
net/minecraft/class_2841$class_6561,net/minecraft/world/chunk/PalettedContainer$Data
net/minecraft/class_742,net/minecraft/client/network/AbstractClientPlayerEntity
net/minecraft/class_2841$class_6560,net/minecraft/world/chunk/PalettedContainer$DataProvider
net/minecraft/class_740,net/minecraft/client/particle/RainSplashParticle
net/minecraft/class_747,net/minecraft/screen/SimpleNamedScreenHandlerFactory
net/minecraft/class_1283,net/minecraft/entity/damage/DamageTracker
net/minecraft/class_746,net/minecraft/client/network/ClientPlayerEntity
net/minecraft/class_1282,net/minecraft/entity/damage/DamageSource
net/minecraft/class_745,net/minecraft/client/network/OtherClientPlayerEntity
net/minecraft/class_1281,net/minecraft/entity/damage/DamageRecord
net/minecraft/class_744,net/minecraft/client/input/Input
net/minecraft/class_1280,net/minecraft/entity/DamageUtil
net/minecraft/class_1289,net/minecraft/entity/effect/InstantStatusEffect
net/minecraft/class_2841$class_6563,net/minecraft/world/chunk/PalettedContainer$PaletteProvider
net/minecraft/class_1288,net/minecraft/entity/effect/AbsorptionStatusEffect
net/minecraft/class_738,net/minecraft/client/particle/FishingParticle
net/minecraft/class_753,net/minecraft/client/render/model/CubeFace
net/minecraft/class_751,net/minecraft/client/gui/CubeMapRenderer
net/minecraft/class_758,net/minecraft/client/render/BackgroundRenderer
net/minecraft/class_1294,net/minecraft/entity/effect/StatusEffects
net/minecraft/class_757,net/minecraft/client/render/GameRenderer
net/minecraft/class_1293,net/minecraft/entity/effect/StatusEffectInstance
net/minecraft/class_756,net/minecraft/client/render/item/BuiltinModelItemRenderer
net/minecraft/class_1292,net/minecraft/entity/effect/StatusEffectUtil
net/minecraft/class_1291,net/minecraft/entity/effect/StatusEffect
net/minecraft/class_1297,net/minecraft/entity/Entity
net/minecraft/class_1296,net/minecraft/entity/passive/PassiveEntity
net/minecraft/class_1295,net/minecraft/entity/AreaEffectCloudEntity
